X,Y,routes,linedirid,rtid,stopname,objectid
6142596.524287,1922290.42771822,"101, 37",238641,64454,Camden & Calvin,2650
6174347.36400041,1915899.39489664,"102, 102, 201",238650,64456,Snell Station,2651
6165861.63326849,1919049.58544664,"102, 102",238650,64457,Ohlone-Chynoweth Station,2652
6084974.67726058,1980772.8822754,"104, 89",238670,64458,Page Mill & El Camino,2653
6095998.65357216,1980079.90826765,824,239220,64460,Charleston & Fabian,2654
6186300.67277092,1911277.18334056,"66, 66",239080,64463,Santa Teresa Station,2655
6173604.789042,1928765.91542339,42,238910,64466,Capitol & Seven Trees,2656
6127230.82995284,1973209.63329431,121,238680,64467,Lawrence & Tasman,2657
6125905.84736659,1976125.85055898,"121, 826",238680,64468,Caribbean & Moffett Park,2658
6123271.40447275,1976457.3574419,"121, 826",238680,64469,Crossman & Baltic,2659
6122983.138317,1975442.01793714,121,238680,64470,Crossman & Java,2660
6118816.5580675,1977120.24325523,826,239241,64471,Mathilda & Java,2661
6118038.160018,1975503.35180397,"121, 121, 523, 56",238680,64477,Lockheed Martin Transit Center,2662
6117801.90097608,1975568.38743506,"523, 56",238971,64478,Lockheed Martin Transit Center,2663
6118256.4489515,1978199.98814298,826,239240,64485,1st & C Street,2664
6122938.86019033,1975056.36680557,"121, 826",238681,64486,Crossman & Java,2665
6123433.74010608,1976797.40663056,"121, 826",238681,64487,Crossman & Baltic,2666
6125827.9613675,1976032.78414406,"121, 826",238681,64488,Caribbean & Moffett Park,2667
6173710.55228192,1931981.21968831,42,238911,64489,Capitol & Senter,2668
6137101.10548782,1974363.14017364,825,239230,64492,Tasman & Lick Mill,2669
6138551.44051367,1975479.21668164,825,239230,64493,Tasman & Vista Montana,2670
6139845.59278099,1974680.91316015,825,239230,64494,Tasman & Champion,2671
6140937.96297158,1974166.18945207,825,239230,64495,Tasman & Rio Robles,2672
6141843.85223591,1974665.26620981,"200, 825, 828",238701,64507,Tasman & 1st,2673
6140625.61976425,1974311.58778331,825,239231,64508,Tasman & Rio Robles,2674
6139649.10957816,1974991.30492781,"200, 825",238701,64509,Tasman & Champion,2675
6138238.422767,1975560.92747623,825,239231,64510,Tasman & Renaissance,2676
6136681.82843925,1974319.07628539,200,238701,64511,Tasman & Calle Del Sol,2677
6153959.50057675,1945849.17981324,"568, 568",239010,64514,San Jose Diridon Station (Bay 11),2678
6148015.44717616,1953852.15429281,60,239041,64522,Coleman & Newhall,2679
6147411.83716291,1954226.21522447,60,239041,64523,Coleman & Earthquakes,2680
6144914.01866774,1955639.02735949,60,239041,64524,Coleman & Brokaw,2681
6110624.74013358,1970194.36996789,21,238741,64532,Middlefield & Ellis,2682
6144767.11541824,1955556.06853589,60,239040,64543,Coleman & Brokaw,2683
6147760.93095291,1953899.35957898,60,239040,64545,Coleman & Earthquakes,2684
6186215.58042142,1911060.23790832,"102, 102",238650,64546,Santa Teresa Station,2685
6137204.93041141,1960358.17244872,"827, 827",239250,64550,Walsh & Scott,2686
6136320.59851867,1960362.52283373,"827, 827",239250,64551,Walsh & Martin,2687
6127641.02040541,1962126.70073581,822,239200,64553,Kifer & Copper,2688
6125116.16653125,1962147.45659982,822,239200,64555,Kifer & 3833 Kifer,2689
6122893.81041166,1962400.26252465,822,239200,64556,Kifer & Commercial,2690
6121875.18941741,1962795.07308672,822,239200,64557,Wolfe & Kifer,2691
6141473.998973,1968816.20572948,20,238690,64571,Montague & De La Cruz,2692
6144330.90533267,1970198.19705997,20,238690,64572,Montague & 1st,2693
6148047.25091833,1969945.84651481,20,238690,64574,Montague & Plumeria,2694
6151138.13220374,1970289.35534222,20,238690,64575,Montague & O'Toole,2695
6154437.91956741,1972656.91852048,"20, 831",238690,64576,Montague & Main,2696
6159128.10900591,1975626.93324973,"47, 70, 71",238921,64578,Montague & Milpitas Blvd,2697
6176068.71488841,1952559.1217739,"103, 522",238660,64579,Capitol & Story,2698
6177729.50159308,1949757.24056664,522,238961,64581,Capitol & Ocala,2699
6156408.2702855,1974423.79818881,"20, 60, 77",238691,64585,Montague & Great Mall,2700
6155414.64366382,1972681.26558465,20,238691,64586,Montague & McCandless,2701
6153849.02507591,1972846.72850831,"20, 831",238691,64587,Montague & Main,2702
6151030.03235433,1970383.84563881,20,238691,64588,Montague & McCarthy,2703
6149175.7690025,1968938.21959306,"20, 828, 828",238691,64589,Montague & Trimble,2704
6145433.01238041,1970852.42212948,"828, 828",239260,64590,Montague & Zanker,2705
6191081.69765766,1909813.44086123,42,238911,64627,San Ignacio & Bernal,2706
6189704.77783933,1910834.3095544,42,238911,64628,San Ignacio & Great Oaks,2707
6189096.54546,1911300.70494707,42,238911,64629,San Ignacio & Las Colinas,2708
6187747.96777658,1910897.14768331,42,238911,64630,Via Del Oro & San Ignacio,2709
6122218.90198459,1944526.96395373,101,238641,64636,Vallco Pkwy & Perimeter,2710
6187916.98712358,1910887.18149589,42,238910,64638,San Ignacio & Via Del Oro,2711
6189132.51028308,1911205.53748648,42,238910,64639,San Ignacio & Las Colinas,2712
6189909.94573608,1910592.99966957,42,238910,64640,San Ignacio & Great Oaks,2713
6250189.67819475,1825552.34396382,"86, 86",239320,64644,Gilroy Transit Center,2714
6226417.37797041,1871905.28669082,121,238681,64646,Morgan Hill Caltrain,2715
6131779.59775816,1972593.26576065,823,239210,64647,Old Ironsides & Tasman,2716
6139741.317399,1943416.79228956,"23, 523",238760,64650,Stevens Creek & Winchester,2717
6158903.77021575,1975424.1508469,"47, 70, 71",238920,64652,South Milpitas & Montague,2718
6158579.61666457,1946311.25828539,23,238761,64655,San Carlos & 2nd,2719
6150015.83228299,1958735.22195448,60,239041,64656,Skyport & Technology,2720
6163529.57395625,1980627.70769697,246,238770,64657,Sequoia & Mt Rainier,2721
6116154.44495341,1942293.92347232,"25, 51",238791,64658,De Anza & Rodrigues,2722
6132445.22733241,1975136.89650014,59,239031,64666,Great America & Old Mtn View Alviso,2723
6121290.62332933,1949034.86963606,53,238981,64669,Homestead & Wolfe,2724
6186588.51832382,1915054.7814284,568,239011,64671,Monterey & Flintwell,2725
6184185.10547975,1916919.23176773,568,239011,64672,Monterey & Ford,2726
6223987.86281633,1878780.90253273,87,239331,64676,Cochrane & Evergreen Village,2727
6163729.73858216,1915634.41872056,0,239061,64678,Winfield & Furlong,2728
6163140.73943208,1914036.07382014,0,239060,64679,Winfield & Coleman,2729
6176461.39914241,1948079.36761007,70,239101,64684,Ocala & Adrian,2730
6163576.35831149,1915357.72767289,0,239060,64685,Winfield & Furlong,2731
6124193.52336341,1965764.10750298,822,239200,64687,Stewart & Deguigne,2732
6125789.766562,1965841.88753115,822,239201,64689,Stewart & Santa Trinita,2733
6125646.90497108,1964688.72677973,822,239201,64690,Santa Trinita & Arques,2734
6131650.59604767,1964381.89996557,"20, 822",238690,64691,Scott & Lakeside,2735
6135621.758709,1973794.54682265,"822, 822, 823, 823, 824, 824, 825, 825, 826, 826, 827, 827, 828, 828, 831, 831",239200,64692,Great America ACE Amtrak Station,2736
6140284.62503941,1917125.0056344,"61, 61",239050,64695,Samaritan Drive op Good Samritan Hosp,2737
6139677.16759291,1943518.2914304,"23, 523",238761,64696,Stevens Creek & Winchester,2738
6148773.28293084,1976065.22174323,831,239280,64697,McCarthy & Murphy Ranch,2739
6150871.81252642,1973812.85387264,831,239281,64698,Buckeye & Buckeye,2740
6117986.58564608,1975600.33028457,"826, 826",239240,64699,Lockheed Martin Transit Center,2741
6102299.18985558,1970117.48331064,40,238901,64708,Villa & Franklin,2742
6165976.78559725,1919282.4186424,0,239480,64731,OHLONE-CHYNOWETH STATION (0),2743
6165795.38471334,1919077.49451156,0,239481,64733,OHLONE-CHYNOWETH STATION (1),2744
6186392.87271775,1911228.21099757,0,239480,64736,SANTA TERESA STATION (0),2745
6182343.14558099,1913492.4321909,0,239480,64737,COTTLE STATION (0),2746
6174168.54841316,1915545.8099739,0,239480,64738,SNELL STATION (0),2747
6171147.3549805,1917444.25302739,0,239480,64739,BLOSSOM HILL STATION (0),2748
6166108.92115974,1922668.10347207,0,239480,64740,BRANHAM STATION (0),2749
6165020.05949233,1925595.98114648,0,239480,64741,CAPITOL STATION (0),2750
6162375.04673775,1932430.26078498,0,239480,64742,CURTNER STATION (0),2751
6158950.70319274,1939025.08420947,0,239480,64743,TAMIEN STATION (0),2752
6157453.69404766,1941924.3753269,0,239480,64744,VIRGINIA STATION (0),2753
6156461.33153108,1944829.34359831,"0, 0",239480,64745,CHILDRENS DISC. MUSEUM STA (0),2754
6157611.3663045,1945687.27757798,"0, 0",239480,64746,CONVENTION CENTER STATION (0),2755
6158141.50960116,1946631.28028315,"0, 0",239480,64747,SAN ANTONIO STATION (0),2756
6157468.06901892,1947785.41675439,"0, 0, 0",239480,64748,SANTA CLARA STATION (0),2757
6156949.80463549,1948695.47038049,"0, 0",239480,64749,ST JAMES STATION (0),2758
6155425.96975666,1951323.63539973,"0, 0",239480,64750,JAPANTOWN/AYER STATION (0),2759
6154044.24482983,1953696.31602181,"0, 0",239480,64751,CIVIC CENTER STATION (0),2760
6151856.5628535,1957562.9109789,"0, 0, 0, 0",239480,64752,GISH STATION (0),2761
6150205.48479083,1960435.46133615,"0, 0",239480,64753,METRO/AIRPORT STATION (0),2762
6148955.33309166,1962607.96716173,"0, 0",239480,64754,KARINA STATION (0),2763
6147434.522485,1965254.76993898,"0, 0",239480,64755,COMPONENT STATION (0),2764
6146311.93844408,1967189.49507214,"0, 0",239480,64756,BONAVENTURA STATION (0),2765
6144861.56536058,1969753.80621648,"0, 0",239480,64757,ORCHARD STATION (0),2766
6143403.23067883,1972367.84692015,"0, 0",239480,64758,RIVER OAKS STATION (0),2767
6142147.57899067,1974507.26980664,"0, 0",239480,64759,TASMAN STATION (0),2768
6143012.35285166,1975262.28765357,0,239560,64760,BAYPOINTE STATION (0),2769
6142782.47240591,1975141.6553489,"0, 0",239481,64761,BAYPOINTE STATION (2),2770
6142279.17682458,1974282.01599206,"0, 0",239481,64762,TASMAN STATION (1),2771
6143700.35180375,1971759.15489607,"0, 0",239481,64763,RIVER OAKS STATION (1),2772
6145152.13006817,1969149.23754373,"0, 0",239481,64764,ORCHARD STATION (1),2773
6146601.64521375,1966619.91419031,"0, 0",239481,64765,BONAVENTURA STATION (1),2774
6147722.85524166,1964687.40788473,"0, 0",239481,64766,COMPONENT STATION (1),2775
6149262.22388208,1961995.55073565,"0, 0",239481,64767,KARINA STATION (1),2776
6150517.77976991,1959811.68994589,"0, 0",239481,64768,METROAIRPORT STATION (1),2777
6152156.0780025,1956973.58210506,"0, 0, 0",239481,64769,GISH STATION (1),2778
6154179.69928333,1953462.69017673,"0, 0",239481,64770,CIVIC CENTER STATION (1),2779
6155551.50887567,1951105.82317132,"0, 0",239481,64771,JAPANTOWN/AYER STATION (1),2780
6157350.13454349,1948673.49535881,"0, 0",239481,64772,ST JAMES STATION (1),2781
6157887.14462432,1947732.58319865,"0, 0, 0",239481,64773,SANTA CLARA STATION (1),2782
6158375.23354316,1946882.35097523,"0, 0",239481,64774,SAN ANTONIO STATION (1),2783
6157381.49963824,1945559.96451239,"0, 0",239481,64775,CONVENTION CENTER STATION (1),2784
6156618.58548166,1944629.63632056,"0, 0",239481,64776,CHILDRENS DISCOVERY MUSEUM STA (1),2785
6157495.46200874,1941681.96373823,0,239481,64777,VIRGINIA STATION (1),2786
6159095.10775958,1938778.97151273,0,239481,64778,TAMIEN STATION (1),2787
6162474.89299475,1932097.06263249,0,239481,64779,CURTNER STATION (1),2788
6165101.41366033,1925087.91129647,0,239481,64780,CAPITOL STATION (1),2789
6166154.0066995,1922405.99540047,0,239481,64781,BRANHAM STATION (1),2790
6171374.09993383,1917301.53710549,0,239481,64782,BLOSSOM HILL STATION (1),2791
6174396.91081733,1915391.80864148,0,239481,64783,SNELL STATION (1),2792
6182605.99085583,1913406.11412206,0,239481,64784,COTTLE STATION (1),2793
6186287.47004141,1910974.03926182,"0, 0",239481,64785,SANTA TERESA STATION (1),2794
6103402.42747849,1970258.36229397,0,239560,64786,MOUNTAIN VIEW STATION (1),2795
6109011.68233608,1969043.50579982,0,239560,64788,WHISMAN STATION (1),2796
6110853.65503009,1970420.35409598,0,239560,64789,MIDDLEFIELD STATION (1),2797
6111714.37214066,1973412.91799273,0,239560,64790,BAYSHORE NASA STATION (1),2798
6118217.84929116,1975389.35268815,0,239560,64791,LOCKHEED MARTIN STATION (1),2799
6121184.30562858,1975806.4985074,0,239560,64792,BORREGAS STATION (1),2800
6122773.27554774,1974875.87175973,0,239560,64793,CROSSMAN STATION (1),2801
6123474.7337905,1972583.86748548,0,239560,64794,FAIR OAKS STATION (1),2802
6126495.11226416,1972817.92311972,0,239560,64795,VIENNA STATION (1),2803
6129646.31363891,1972824.45985207,0,239560,64796,REAMWOOD STATION (1),2804
6132124.2125545,1972708.35116039,"0, 0",239511,64797,OLD IRONSIDES STATION (1),2805
6133523.52701308,1972779.49504697,"0, 0",239511,64798,GREAT AMERICA STATION (1),2806
6136781.02509125,1974272.37099823,"0, 0",239511,64799,LICK MILL STATION (1),2807
6139978.62433907,1974624.22626564,"0, 0",239511,64800,CHAMPION STATION (1),2808
6143013.77378058,1975297.9522804,"0, 0, 0",239480,64801,BAYPOINTE STATION (2),2809
6146858.4744245,1975774.65966031,0,239560,64802,CISCO STATION (0),2810
6150115.94691217,1976170.85079706,0,239560,64803,ALDER STATION (0),2811
6149944.49384299,1976012.13064206,0,239561,64804,ALDER STATION (1),2812
6146645.598866,1975891.15942731,0,239561,64805,CISCO STATION (1),2813
6142781.25160784,1975175.53979556,0,239561,64806,BAYPOINTE STATION (1),2814
6139784.11193283,1974818.42305572,"0, 0",239510,64807,CHAMPION STATION (0),2815
6136561.03307717,1974210.62833956,"0, 0",239510,64808,LICK MILL STATION (0),2816
6133276.16169417,1972751.71163797,"0, 0",239510,64809,GREAT AMERICA STATION (0),2817
6131836.45263132,1972716.54176082,"0, 0, 0",239510,64810,OLD IRONSIDES STATION (0),2818
6128991.4629145,1972857.45388056,0,239561,64811,REAMWOOD STATION (0),2819
6125734.43071467,1972845.40731673,0,239561,64812,VIENNA STATION (0),2820
6123210.73759933,1972660.59141339,0,239561,64813,FAIR OAKS STATION (0),2821
6122625.06783891,1975105.86080106,0,239561,64814,CROSSMAN STATION (0),2822
6120429.39047174,1976058.72142814,0,239561,64815,BORREGAS STATION (0),2823
6118144.03611858,1975156.04213114,0,239561,64816,LOCKHEED MARTIN STATION (0),2824
6111477.91099942,1973553.75563756,0,239561,64817,BAYSHORE NASA STATION (0),2825
6110776.87368758,1970187.8404534,0,239561,64818,MIDDLEFIELD STATION (0),2826
6108782.49513042,1968890.00840339,0,239561,64819,WHISMAN STATION (0),2827
6103634.79610825,1970133.91011506,0,239561,64821,MOUNTAIN VIEW STATION (0),2828
6077812.52098125,1988533.79719973,21,238740,64836,Palo Alto Transit Center (Bay 5),2829
6102738.57775633,1968677.10561398,"21, 51, 52",238740,64875,California & Hope,2830
6102727.15061383,1968740.29774481,"21, 51, 52",238741,64876,California & Hope,2831
6103213.99576874,1969352.96941973,"21, 51, 52",238740,64877,Hope and Villa,2832
6103210.64570983,1969412.7475154,"21, 51, 52",238741,64884,Hope and Villa,2833
6139964.88486524,1944575.68367256,"59, 60",239031,64926,Winchester & Worthington,2834
6140049.70490558,1944607.14259915,"59, 60",239030,64927,Winchester & Forest,2835
6094334.6975825,1972307.46383882,"21, 21",238740,64957,Showers & Latham,2836
6084860.61219999,1982879.00864056,"89, 89",239340,64958,California Ave Caltrain,2837
6246508.59828658,1832372.07015373,85,239300,64967,CHURCH & PIERCE,2838
6247205.05588317,1831417.67606515,85,239301,64977,Church & Welburn,2839
6246741.87767567,1832219.72334556,85,239301,64978,Church & Pierce,2840
6248286.77320792,1822677.82313806,86,239320,64985,Princevalle & Johnson,2841
6167193.38126117,1968140.5965164,61,239050,64994,Morrill & Morrill,2842
6157501.628335,1954113.73841532,"500, 66",238931,64995,10th & Taylor,2843
6121283.47504966,1922955.96706957,"37, 37",238880,64996,West Valley Transit Center,2844
6121342.43228082,1922966.30235073,"51, 51",238940,64997,West Valley Transit Center,2845
6121402.27107191,1922995.19500948,"26, 26",238820,64998,West Valley Transit Center,2846
6121481.8322645,1923091.86509173,"57, 57",239020,65000,West Valley Transit Center,2847
6165838.10149141,1949397.84725656,72,239171,65006,McLaughlin & William,2848
6166314.75440949,1948766.41216773,72,239171,65007,McLaughlin & Appian,2849
6155118.98907141,1940388.96927698,0,239061,65017,Bird & Coe,2850
6192229.92797275,1933446.30665314,39,238890,65021,San Felipe & Evergreen Community Center,2851
6116264.37157083,1972624.23223415,0,239560,65023,MOFFETT PARK STATION (1),2852
6116011.83500241,1972654.59076923,0,239561,65024,MOFFETT PARK STATION (0),2853
6118327.75130233,1978226.50055714,826,239241,65029,1st & Mathilda,2854
6092900.87630317,1978651.04399939,288,238851,65030,East Charleston & Carlson,2855
6092771.4290555,1978505.06463256,288,238850,65031,East Charleston & Carlson,2856
6159281.83015516,1925316.7668099,37,238881,65032,Hillsdale & Gardendale,2857
6158318.54697675,1925017.49313022,37,238881,65033,Hillsdale & Vistamont,2858
6191308.62404108,1943490.43387456,39,238891,65038,Quimby & Knickerson,2859
6162444.99738525,1931605.90941532,201,238710,65046,Curtner Station - 3,2860
6174320.37684967,1955679.52366956,"25, 25",238790,65047,Alum Rock Station,2861
6139406.70061417,1976981.86721964,59,239031,65050,1st & Headquarters,2862
6149619.23202632,1968829.89697506,20,238690,65051,Montauge & Trimble,2863
6190677.13711508,1935456.70617564,"31, 39",238871,65055,San Felipe & Atria Evergreen Valley,2864
6188983.54995108,1943309.88896006,39,238891,65056,Quimby & Ruby,2865
6190259.23178291,1943412.24702306,39,238891,65057,Quimby & Arcade,2866
6077016.42808525,1987755.93294181,21,238741,65058,Quarry & Palo,2867
6088930.85569991,1958529.35359982,"40, 40, 40, 52, 52, 52",238900,65059,Foothill College,2868
6125932.02054258,1962134.73418431,822,239200,65060,Kifer & Semiconductor,2869
6225898.09423208,1872803.06343856,"287, 87",238841,65137,Main & Butterfield,2870
6135810.82427575,1980001.0668899,59,239030,65175,1st & Tony P. Santos,2871
6178315.73467258,1923290.98050715,42,238911,65180,Branham & Impatiens,2872
6154442.88117166,1975043.09156965,66,239080,65218,Main & Abel,2873
6154348.42794849,1975039.77333482,66,239081,65219,Main & Abel,2874
6154553.03941591,1976036.65224656,66,239081,65220,Main & Centria,2875
6174059.79502174,1927740.20618872,42,238911,65224,Seven Trees & San Mateo,2876
6244485.98454966,1825367.06611915,85,239301,65226,6th & Wren,2877
6244429.98630208,1825423.79205556,85,239300,65227,6th & Wren,2878
6143971.91359659,1954351.65526231,60,239040,65228,Santa Clara Transit Center,2879
6154672.421395,1976230.77456173,0,239560,65235,GREAT MALL STATION (0),2880
6157784.23702174,1974226.70507906,0,239560,65236,MILPITAS STATION (0),2881
6160525.685279,1972035.8308519,0,239560,65237,CROPLEY STATION (0),2882
6163619.03342299,1969443.16805823,0,239560,65238,HOSTETTER STATION (0),2883
6166135.14650099,1966397.52618365,0,239560,65239,BERRYESSA STATION (0),2884
6168152.197585,1964027.54667164,0,239560,65240,PENITENCIA CREEK STATION (0),2885
6171116.35832334,1960379.43848231,0,239560,65241,MCKEE STATION (0),2886
6174511.73637508,1955625.09070756,0,239560,65242,ALUM ROCK STATION (0),2887
6174478.37128434,1955711.13876382,0,239561,65243,ALUM ROCK STATION (1),2888
6170705.98512833,1960964.68501523,0,239561,65244,MCKEE STATION (1),2889
6167872.23882733,1964420.14004657,0,239561,65245,PENITENCIA CREEK STATION (1),2890
6165668.90071432,1967022.99278048,0,239561,65246,BERRYESSA STATION (1),2891
6163808.19150925,1969246.31051232,0,239561,65247,HOSTETTER STATION (1),2892
6159949.81339924,1972540.30064347,0,239561,65248,CROPLEY STATION (1),2893
6157569.44053534,1974374.09946932,0,239561,65249,MILPITAS STATION (1),2894
6154474.87684257,1976403.06161873,0,239561,65250,GREAT MALL STATION (1),2895
6130535.01953866,1973359.1234809,"55, 823",238991,65252,Patrick Henry & Bunker Hill,2896
6164289.25944474,1937904.79576765,"56, 66, 68",239000,65255,Monterey & Stauffer,2897
6174380.99844758,1955486.75797898,"23, 23",238760,65320,Alum Rock Station,2898
6168106.57300434,1964549.29497197,203,238730,65325,Penitencia Creek Station,2899
6143783.16955149,1978070.38800848,831,239280,65331,Zanker & Highway 237,2900
6149861.84768283,1979221.88209656,47,238921,65339,Barber & Bellew (Milpitas Square),2901
6163420.37469958,1977436.85417056,71,239160,65344,Landess & Clear Lake,2902
6249442.03697349,1827263.53870414,68,239090,65359,Monterey & 5th,2903
6249405.86906683,1827241.74019131,68,239091,65360,Monterey & 5th,2904
6221396.93427116,1882498.10769673,"87, 87",239330,65363,Sobrato High School,2905
6255322.17974074,1824212.96147197,"84, 84",239290,65372,Camino Arroyo & Holloway,2906
6254847.66887875,1825078.35344198,"84, 84",239290,65373,Camino Arroyo & Gilroy Crossing,2907
6153605.2680175,1945302.44763897,0,239510,65374,DIRIDON STATION (0),2908
6151565.03325284,1941189.15763722,0,239510,65375,RACE STATION (0),2909
6149286.16182633,1938643.63024798,0,239510,65376,FRUITDALE STATION (0),2910
6145791.86336875,1934825.57325156,0,239510,65377,BASCOM STATION (0),2911
6143916.50229008,1932746.9802959,0,239510,65378,HAMILTON STATION (0),2912
6141875.38235658,1929805.49306865,0,239510,65379,CAMPBELL STATION (0),2913
6140420.70055467,1927537.4828409,0,239510,65380,WINCHESTER STATION (0),2914
6153579.32745259,1945065.7784929,0,239511,65381,DIRIDON STATION (1),2915
6151435.12471999,1941041.08805148,0,239511,65382,RACE STATION (1),2916
6149148.664726,1938514.62197581,0,239511,65383,FRUITDALE STATION (1),2917
6145651.8705385,1934687.88061357,0,239511,65384,BASCOM STATION (1),2918
6143795.45660041,1932613.0120599,0,239511,65385,HAMILTON STATION (1),2919
6141765.99346775,1929655.3309674,0,239511,65386,CAMPBELL STATION (1),2920
6140301.60991357,1927382.0146479,0,239511,65387,WINCHESTER STATION (1),2921
6155181.44924833,1945795.93779373,0,239510,65388,SAN FERNANDO STATION (0),2922
6154910.72373991,1945756.65079881,0,239511,65389,SAN FERNANDO STATION (1),2923
6135422.61048524,1960385.68814173,"827, 827",239250,65390,Walsh & San Tomas,2924
6222358.30439566,1873727.69446331,68,239090,65391,Hale & Hillwood,2925
6182207.97885658,1918458.97081423,42,238911,65392,Monterey & Blossom Hill,2926
6140235.53557067,1927455.86653431,"27, 27, 37, 37",238830,65396,Winchester Station,2927
6140174.79619083,1927460.81239057,"101, 101, 202, 60, 60",238640,65397,Winchester Station,2928
6143853.72616892,1932808.02774598,56,239001,65402,Hamilton Station,2929
6094209.58956499,1974999.29146039,21,238740,65405,San Antonio Cir & Showers,2930
6150817.43074541,1941968.41624931,0,239071,65406,Saddle Rack & Meridian,2931
6151205.14552116,1940872.31575122,202,238720,65407,Parkmoor & Race,2932
6151356.62914208,1942277.45040815,0,239070,65408,Race & Auzerais,2933
6171443.21954624,1938706.89455715,26,238820,65409,Tully & Galveston,2934
6103114.71939249,1960709.21308523,"51, 51",238941,65411,El Camino Hospital,2935
6254005.65219007,1826941.59249765,84,239291,65422,Camino Arroyo & Lindsteadt,2936
6254545.05202991,1826320.51368731,84,239291,65423,Camino Arroyo & Renz,2937
6103197.65492216,1959974.04067107,51,238940,65424,Grant & El Camino Hospital,2938
6140194.93886708,1977708.48912598,831,239280,65425,Headquarters & Rose Orchard,2939
6139399.52379125,1976725.61773215,831,239280,65426,Vista Montana & 1st,2940
6171423.69432282,1948841.94187231,"22, 77",238751,65427,King & Story,2941
6222198.22400716,1873842.56660889,68,239091,65429,Hale & Stoney Creek,2942
6158157.74447682,1946588.7990689,523,238970,65459,1st & Paseo de San Antonio,2943
6158208.50126508,1946482.08045031,23,238760,65460,1st & Paseo de San Antonio,2944
6158300.55488674,1947042.58884373,"201, 202, 523",238710,65461,2nd & Paseo de San Antonio,2945
6158256.83351749,1947113.88102397,23,238761,65462,2nd & Paseo de San Antonio,2946
6157015.55286358,1948561.21572773,"72, 73",239170,65463,1st & Saint John,2947
6157329.11194775,1948726.24426906,"72, 73",239171,65464,2nd & Saint John,2948
6169057.42313674,1936797.4249509,26,238820,65465,Tully & 10th,2949
6116779.83346641,1963753.02687947,21,238740,65472,Evelyn & Frances,2950
6126439.9877025,1962059.9590714,822,239201,65473,Kifer & San Ysidro,2951
6155204.719543,1966665.08109473,66,239080,65491,Oakland & Wayne,2952
6223133.36846232,1869864.47056247,87,239331,65493,Alkire & Peak,2953
6146450.13501808,1972679.08711131,828,239260,65503,River Oaks & Cisco,2954
6148667.44849683,1970820.20073722,"828, 828",239260,65507,Seely & River Oaks,2955
6149496.39303316,1970021.79026057,"828, 828",239260,65511,Seely @ Cadance,2956
6157800.86002,1947894.08714072,"568, 66, 68",239011,65513,2nd & Santa Clara,2957
6157616.92600466,1947510.46192373,568,239010,65514,1st & Santa Clara,2958
6157682.91438974,1948096.84559348,"72, 73",239171,65515,2nd & Santa Clara,2959
6157373.597095,1947924.10282873,"72, 73",239170,65516,1st & Santa Clara,2960
6163220.99156816,1906205.85982181,"0, 83",239070,65517,Camden & Bose,2961
6163150.52976683,1906146.80679031,"0, 83",239071,65518,Camden & Bose,2962
6222556.0671235,1870241.23260424,"87, 87",239330,65520,Main & Dewitt,2963
6251257.69213483,1824679.7574544,84,239291,65522,10th & Alexander,2964
6170109.52930024,1970640.87924547,"61, 61",239050,65526,Sierra & Piedmont,2965
6158383.72007474,1950455.56594165,"0, 0",239061,65531,7th & Julian,2966
6191071.46342616,1939592.29862623,39,238890,65535,Ruby & Evergreen Village Square,2967
6191085.86005092,1939474.85037032,39,238891,65536,Ruby & Evergreen Village Square,2968
6192294.89503442,1943589.1810524,39,238891,65537,Quimby & Mirassou,2969
6193304.78802775,1944015.73170848,39,238891,65538,Gurdwara & Quimby,2970
6094116.75543308,1971966.71780114,"40, 40",238900,65540,Showers & El Camino,2971
6094519.83336708,1972413.1647429,40,238900,65541,Showers & Latham,2972
6128998.941246,1922080.31166865,37,238881,65544,Pollard & More,2973
6129493.61118841,1922128.53532548,37,238880,65545,Pollard & More,2974
6132175.84598142,1922458.62127948,37,238881,65546,Pollard & Abbott,2975
6131553.07721382,1922425.48158199,37,238881,65547,Pollard & York,2976
6131823.78664616,1922372.77532256,37,238880,65548,Pollard & Naramore,2977
6132601.15385783,1922427.88249581,37,238880,65549,Pollard & Summerwood,2978
6133005.13992649,1958064.36666889,21,238740,65550,Monroe & Bowers,2979
6134977.93191266,1958366.17347997,21,238741,65551,Monroe @ San Tomas Creek,2980
6134812.89615349,1958351.28440215,21,238740,65553,Monroe @ San Tomas Creek,2981
6136529.84449124,1957573.15013164,21,238741,65555,Monroe & Deborah,2982
6136511.37864891,1957507.52821565,21,238740,65556,Monroe & Deborah,2983
6157660.55091742,1924721.00454998,37,238880,65564,Hillsdale & Cherry,2984
6158515.93404916,1924983.9820424,37,238880,65565,Hillsdale & Vistamont,2985
6159692.35787742,1925351.12271231,37,238880,65574,Hillsdale & Cheshire,2986
6164777.65741809,1959848.53304806,70,239100,65577,Mabury & Creekland,2987
6163607.13318433,1958885.00511947,"70, 77",239100,65578,Mabury & King,2988
6163959.48976308,1959070.66058806,70,239101,65579,Mabury & King,2989
6165098.54686816,1960010.26467998,70,239101,65580,Mabury & Penitencia Creek,2990
6172898.87378716,1961567.21432199,"0, 0",239060,65583,Francis & McKee,2991
6191113.23073108,1940181.99593765,39,238890,65584,Aborn & Ruby,2992
6191773.65854408,1940349.25314906,39,238890,65587,Aborn & Altamara,2993
6191650.71817316,1940419.3822739,39,238891,65588,Aborn & Altamara,2994
